25,35,26,33,34,28,38,27,32,0,23,30,21,1,39,36,37,24,22,29,14,12,20,31,40,3,13,5,16,8,41
0.7317253682972241,0.18196457326892096,0.5037953124864916,0.18863541811121923,0.2731495026331186,0.7713926965890089,0.7804072647220696,0.44548720753141524,0.49592465245139256,0.3005804779080253,0.2546230518017327,0.5548166932514551,0.16341811924988933,0.10822978014862324,0.7483031674208145,0.16527545909849728,0.43626570915619384,0.5149544789741614,0.1837351044896381,0.36382091315099835,0.07857142857142858,0.8253638253638255,0.2969415408439799,0.7848781122941167,0.8786505538771401,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.13726502788680026
0.7169311551016275,0.18035426731078896,0.5209520269043563,0.19560393842740278,0.2729666471620831,0.7666694858466322,0.7534397358282884,0.4442405960214277,0.49745831890367576,0.3015667267808837,0.26947159550887123,0.5524775169665117,0.16066476786635348,0.10409793099195214,0.7234162895927603,0.16527545909849728,0.43626570915619384,0.5300336730876067,0.17535171663299037,0.3666555936957886,0.07857142857142858,0.8253638253638255,0.2965543941153697,0.7660430734995591,0.8650553877139981,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.17367279487709153
0.7295518109082976,0.18196457326892096,0.519391539651938,0.19952156427679954,0.2738809245172616,0.759493588534178,0.7226197028068244,0.43556723763825933,0.5013790629792708,0.30049594229035165,0.27994128130932805,0.5365565785591186,0.15254188178817918,0.10588634331349633,0.6877828054298643,0.16694490818030056,0.44344703770197497,0.5231970159068492,0.17799167179032435,0.3759199793304542,0.07857142857142858,0.8253638253638255,0.2969415408439799,0.7712482319032711,0.8459214501510576,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.20310886180541213
0.7115011568934488,0.1916264090177133,0.49562112579861495,0.20482596033837203,0.27720889409011107,0.760391388923225,0.7006053935057788,0.4534490565150152,0.5078353040122694,0.30770964833183045,0.27552163945357666,0.5539058257035704,0.20379614575779442,0.11596928864358173,0.7013574660633485,0.17362270450751244,0.41831238779174146,0.5383102232400993,0.17465672819512912,0.3602111246447422,0.07857142857142858,0.8253638253638255,0.2969415408439799,0.7740150443577741,0.8318227593152066,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.19097293947531505
0.7177102079291997,0.18035426731078896,0.5237574458152141,0.21515739841908213,0.2839379754242247,0.768321959026472,0.68189323059989,0.4244241772070024,0.4842799188640973,0.3074278629395852,0.27383917410463926,0.5552058432367015,0.19060607718334271,0.10903148222379819,0.6923076923076923,0.1636060100166943,0.4165170556552963,0.530776295053344,0.18105901403981867,0.3741483039899606,0.07857142857142858,0.8253638253638255,0.2965543941153697,0.7675433664561722,0.8177240684793555,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.1871514149969015
0.7471973574528089,0.18035426731078896,0.5185010677018042,0.22632089862709776,0.29176418958455236,0.7712625805905965,0.6642817831590534,0.4337443623170511,0.500810122198585,0.30762511271415693,0.26998706639015146,0.5607394704994377,0.17693188383187658,0.11155992723011933,0.6742081447963801,0.1636060100166943,0.4201077199281867,0.5241097039716102,0.19816676524740595,0.3817148340899864,0.07857142857142858,0.8253638253638255,0.41385985288424315,0.7739765753076046,0.7950654582074523,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.18663499277008885
0.7322473336916976,0.18196457326892096,0.5115977487485843,0.2331160726667591,0.2994075482738444,0.7516996402292642,0.6631810676940011,0.44651036980848063,0.4962462276752584,0.3087804328223625,0.27333510998411453,0.5587124694773843,0.16107487128097958,0.10866146588140976,0.6725113122171945,0.16694490818030056,0.43985637342908457,0.5383669119397738,0.19566157317305619,0.38540582438268195,0.07857142857142858,0.8253638253638255,0.413472706155633,0.7756455402534222,0.7925478348439076,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.17119396818839083
0.7243009948504608,0.186795491143317,0.5274663047143141,0.23772708362224393,0.30595377413692215,0.7640801774782218,0.6670335718216841,0.441512163282587,0.4827586206896551,0.30869589720468893,0.2760512572671898,0.5641434637769787,0.13265155284137345,0.10967901082297801,0.6742081447963801,0.16861435726210353,0.4560143626570917,0.5288772236142447,0.18937369864505743,0.36081644705274435,0.07857142857142858,0.8253638253638255,0.413472706155633,0.7783294962921755,0.7935548841893256,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.16985127039867798
0.7185282133981503,0.18518518518518498,0.5099594532675134,0.23987657745111648,0.3112931538911645,0.7829925378474911,0.6681342872867364,0.43733719077272293,0.5051946766932173,0.3080759693417493,0.2583327343190811,0.5557617717870537,0.12073274955742012,0.10730473929265211,0.6770361990950227,0.16861435726210353,0.4614003590664273,0.5229986054579878,0.1948333358441544,0.3637913852286568,0.07857142857142858,0.8253638253638255,0.413472706155633,0.7603171033397056,0.7880161127895269,0.19533851276359598,1.0,0.14826021180030266,0.0,0.057142857142857176,0.16830200371824008
