0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198
289.8433921938451,265.31118954379775,235.70539476997348,189.26622734906658,163.2003055261209,352.5118343733894,353.4852704754702,333.9490120232766,429.42062737909987,364.4722419459344,311.0556642476046,363.7056941567568,349.3372456851482,384.493547198663,383.78233902271984,372.2721195030651,259.9078119348071,335.75676263931524,359.11751277100615,412.3954273447141,439.8626532622745,423.7764027097206,438.58480959653207,370.6409955653545,364.4166831655866,349.912602879252,435.5850694920229,419.42305436990114,350.15168206208006,350.1004156341205,380.8024038301856,366.092586471595,373.7106556288138,417.97351317667705,438.797537785615,423.42386895612935,471.1753038490916,405.73753960457407,486.71218115198343,539.1917347202944,539.0919950753124,520.3205143337345,494.8322628297692,485.7297776523842,469.0444132267045,447.16612650166326,419.5011577915036,399.49782561908364,378.37070033337255,389.12178241748427,406.7083890680016,361.7394977542416,408.60006009875485,386.47359516350303,443.56487266932703,417.5833865485772,346.5660542013562,449.5838752213483,360.6991162821783,436.6837322537761,421.8121298228221,384.2416395997544,365.60311521209707,406.10024177718856,496.70510659667536,457.6322702545543,456.15920403337327,410.3096659756771,426.48450364650336,404.50227361173927,446.35694066432376,500.54499004044885,511.6467593052515,517.6380132128365,411.3616567520108,419.59566253369456,463.4035951211525,417.228487883717,326.6978988966389,252.21692283480056,255.6437369609576,207.5553034295637,312.34450633792034,260.49225123868814,243.25472170966637,333.49622499448344,288.6156836806139,342.5859207602675,249.64152391422564,237.1120848259341,199.2240869650721,258.34073838480674,266.48200243114667,277.8701876617939,218.2902728552277,288.08920228608537,258.69369116222947,283.05295426855645,334.30021184738183,371.7942710377019,304.2810090170125,258.62999388611263,273.7130925517001,266.2781280255516,192.66739999610593,189.3312460346211,214.1485912730618,171.07933869980013,166.1716173491033,183.40102278550785,194.55332779125695,177.9690020399538,186.4275416441234,145.99240869918023,159.15540544092624,139.26290598393962,135.8739601806477,156.2434014748949,164.58826444980653,86.44555074415632,160.67693511791458,217.02847003426547,177.01262628795735,141.80379760538176,142.7323151456937,128.7804090198159,146.80187168915606,85.04763911147205,70.42987972120036,160.8765173938801,121.251095655954,157.77296464128116,87.13854892592757,78.62139991357763,82.90087635178335,78.68729122807247,96.23507504461611,106.56475494641019,111.30011804885181,100.579375172453,84.53276468309495,123.091233918524,60.310114621667964,54.45297940852367,110.21362087353438,94.10592524836294,76.79897339634805,126.14704453782954,105.39931128815144,163.55238625868725,136.02148328730595,114.54300831150964,79.39356465808427,125.38580196902716,153.506432995264,145.00146308249435,126.6870622601912,137.52632135418403,187.46417011221106,164.9120079470444,156.73423045650654,145.14617031879828,162.93977940285248,170.78126965316017,183.60387741961256,180.4420385515359,155.6823423811907,163.98359485217594,153.0315930789127,142.29943663500788,125.99833576595435,105.07487826211525,87.18194113728137,103.3080993963854,115.0744615092635,93.48935515905733,60.36308933412184,68.89788852683112,85.51133396171835,92.45367707658934,148.73128027283906,154.41669518927148,197.9462419450941,201.73427136707463,175.67151855926323,149.53353426777718,173.9985280426444,183.71461519246995,210.54665104002308,193.14591051438683,187.34032378203602,164.62182518381394,135.96018661313326,129.87229325797674,108.54957135080204,127.87176050885516,92.85218917121931,82.3441148025955,60.4381318310847
239.21999999999997,302.67,353.96999999999997,332.82,326.16,325.26,298.34999999999997,296.01,293.31000000000006,251.01,333.0,313.92,322.46999999999997,337.23,373.32,376.92,368.55,402.21,404.46,397.8,415.43999999999994,418.05,408.15000000000003,445.5,456.12,496.89,487.98,438.39000000000004,428.49,418.95,424.71,415.34999999999997,423.27,416.88,403.29,409.95,413.09999999999997,408.87,409.95,406.26,395.73,433.89,426.59999999999997,493.38,475.11000000000007,471.68999999999994,405.18,409.86,442.34999999999997,442.16999999999996,389.61,400.05,373.77,358.02,329.49,356.04,360.36,364.5,355.23,387.54,385.38,370.17,345.51,356.84999999999997,378.71999999999997,374.67,403.11,443.7,490.14000000000004,513.9,542.4300000000001,563.76,573.48,611.64,618.3000000000001,604.98,571.6800000000001,506.16,357.66,257.40000000000003,185.21999999999997,179.82,152.1,134.37,126.45,153.63,169.02,166.95000000000002,173.43,178.65,165.96,192.42,191.70000000000002,207.99,264.42,272.88,335.7,332.09999999999997,397.98,377.37,350.55,320.49,283.40999999999997,252.99000000000004,252.81000000000003,236.33999999999997,221.76000000000002,199.98,193.14000000000001,199.71,175.85999999999999,167.49,122.67,117.17999999999999,135.18,138.51,94.14000000000001,87.12,92.79,104.85000000000001,53.46,79.64999999999999,134.46,120.33,121.58999999999999,130.76999999999998,98.64000000000001,117.9,153.71999999999997,114.29999999999998,171.9,179.54999999999998,110.88000000000001,150.21,80.64000000000001,110.34,96.84,100.17,61.38,88.92,112.85999999999999,161.01,129.32999999999998,98.73,115.2,94.5,83.52,177.75,148.59,81.35999999999999,120.51000000000002,134.37,154.89000000000001,138.87,185.94,133.01999999999998,172.53000000000003,165.87,208.17,171.09,209.70000000000002,230.12999999999997,238.23,245.96999999999997,241.82999999999998,224.46,242.81999999999996,216.35999999999999,122.22,95.39999999999999,61.02000000000001,91.17,56.42999999999999,60.74999999999999,83.60999999999999,46.71,60.21,89.28,59.49,45.99,42.660000000000004,72.45,55.08,46.17,56.070000000000014,81.54,182.52,192.06,237.24000000000004,256.77,265.95,241.82999999999998,239.58,231.75,119.25,119.42999999999998,88.2,83.7,70.83
